 STATE/UT NAME , AC NO. , AC NAME , CANDIDATE NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED , TOTAL ELECTORS ,id
Maharashtra,122,Dindori ,1 Zirwal Narhari Sitaram,MALE,60,ST,NCP,Clock,124084,436,124520,59.530525409953626,300260,122
Maharashtra,122,Dindori ,2 Bhaskar Gopal Gavit,MALE,63,ST,SHS,Bow and Arrow,63542,165,63707,30.457044509250846,300260,122
Maharashtra,122,Dindori ,3 Arun Dattatray Gaikwad,MALE,38,ST,VBA,Gas Cylinder,13436,40,13476,6.442606492326816,300260,122
Maharashtra,122,Dindori ,4 Adv. Tikaram Katthu Bagul,MALE,66,ST,MNS,Railway Engine,3137,11,3148,1.5049959363197398,300260,122
Maharashtra,122,Dindori ,6 Jana Somnath Vatar,FEMALE,25,ST,BSP,Elephant,2015,6,2021,0.9661997418367836,300260,122
Maharashtra,123,Nashik East,1 Adv. Rahul Uattamrao Dhikle,MALE,40,GENERAL,BJP,Lotus,85851,453,86304,47.67676321270143,355502,123
Maharashtra,123,Nashik East,2 Balasaheb Mahadu Sanap,MALE,58,GENERAL,NCP,Clock,73770,534,74304,41.04762483496208,355502,123
Maharashtra,123,Nashik East,3 Santosh Ashok Nath,MALE,39,GENERAL,VBA,Gas Cylinder,10051,45,10096,5.5773150884713765,355502,123
Maharashtra,123,Nashik East,4 Ganesh Sukdeo Unhawane,MALE,51,SC,INC,Hand,4482,23,4505,2.4886890326429825,355502,123
Maharashtra,123,Nashik East,6 Adv. Amol Changdeo Pathade,MALE,29,SC,BSP,Elephant,846,2,848,0.46845911202691426,355502,123
Maharashtra,123,Nashik East,7 Nitin Pandurang Gunvant,MALE,40,GENERAL,IND,Cup & Saucer,413,1,414,0.2287052740320077,355502,123
Maharashtra,123,Nashik East,9 Sanjay (Sanju BaBa) Hari Bhurkud,MALE,37,GENERAL,IND,Tractor Chalata Kissan,357,1,358,0.1977692949358907,355502,123
Maharashtra,123,Nashik East,11 Subhash Balasaheb Patil,MALE,49,GENERAL,IND,COMPUTER,217,1,218,0.12042934719559825,355502,123
Maharashtra,123,Nashik East,13 Avhad Mahesh Zunjar,MALE,48,GENERAL,IND,Ganna Kisan,121,1,122,0.06739624017368342,355502,123
Maharashtra,124,Nashik central,1 DEVYANI SUHAS PHARANDE,FEMALE,53,GENERAL,BJP,Lotus,73141,319,73460,47.29864594265699,319566,124
Maharashtra,124,Nashik central,2 HEMLATA NINAD PATIL,FEMALE,53,GENERAL,INC,Hand,44874,188,45062,29.014042791560158,319566,124
Maharashtra,124,Nashik central,3 BHOSALE NITIN KESHAVRAO,MALE,50,GENERAL,MNS,Railway Engine,22010,130,22140,14.255268461345299,319566,124
Maharashtra,124,Nashik central,4 SANJAY BHARAT SABALE,MALE,54,GENERAL,VBA,Gas Cylinder,9127,36,9163,5.899775289580261,319566,124
Maharashtra,124,Nashik central,6 DEEPAK RANGNATH DOKE,MALE,31,SC,BSP,Elephant,930,3,933,0.6007301478968007,319566,124
Maharashtra,124,Nashik central,8 AJIJ ABBAS PATHAN,MALE,59,GENERAL,IND,Auto- Rickshaw,532,1,533,0.34318238888423874,319566,124
Maharashtra,124,Nashik central,11 VILAS MADHUKAR DESALE (PATIL),MALE,46,GENERAL,IND,Ice Cream,235,3,238,0.15324091661247433,319566,124
Maharashtra,125,Nashik West,1 Seema Mahesh Hiray (Seematai),FEMALE,49,GENERAL,BJP,Lotus,77801,240,78041,35.64508835794445,401795,125
Maharashtra,125,Nashik West,2 Dr. Apoorva Prashant Hiray,MALE,39,GENERAL,NCP,Clock,67979,316,68295,31.193620140769802,401795,125
Maharashtra,125,Nashik West,3 Dilip Dattu Datir,MALE,42,GENERAL,MNS,Railway Engine,25437,64,25501,11.647536528439428,401795,125
Maharashtra,125,Nashik West,4 Dhondiram Limbaji Karad,MALE,62,GENERAL,CPIM,"Hammer, Sickle and Star",22611,46,22657,10.348544571775701,401795,125
Maharashtra,125,Nashik West,5 Vilas Ramdas Shinde,MALE,48,GENERAL,IND,Bat,16384,45,16429,7.503916616043737,401795,125
Maharashtra,125,Nashik West,6 Bipin Annasaheb Katare,MALE,29,SC,IND,Gas Cylinder,2267,3,2270,1.0368184745522726,401795,125
Maharashtra,125,Nashik West,8 Bhimrao Lakshmanrao Jadhav,MALE,49,SC,BSP,Elephant,786,2,788,0.35991760261990785,401795,125
Maharashtra,125,Nashik West,9 Deva Haribhau Waghmare,MALE,41,GENERAL,IND,Tractor Chalata Kissan,786,1,787,0.3594608543932328,401795,125
Maharashtra,125,Nashik West,10 Nitin Narayan Sarode,MALE,38,GENERAL,IND,Helmet,424,2,426,0.19457474456355425,401795,125
Maharashtra,125,Nashik West,17 Prof. Mehta Shalikram Nagbhide,MALE,53,SC,IND,COMPUTER,127,1,128,0.05846377301440127,401795,125
Maharashtra,126,Devlali  ,1 SAROJ BABULAL AHIRE,FEMALE,38,SC,NCP,Clock,84108,218,84326,58.08975992835739,264873,126
Maharashtra,126,Devlali  ,2 YOGESH BABANRAO GHOLAP,MALE,39,SC,SHS,Bow and Arrow,42464,160,42624,29.36244962628733,264873,126
Maharashtra,126,Devlali  ,3 GAUTAM SUKDEO WAGH,MALE,58,SC,VBA,Gas Cylinder,9207,16,9223,6.353459856025902,264873,126
Maharashtra,126,Devlali  ,4 SIDDHANT LAXMAN MANDALE,MALE,28,SC,MNS,Railway Engine,3190,8,3198,2.2030103675128303,264873,126
Maharashtra,126,Devlali  ,5 AMOL CHANGDEO PATHADE,MALE,29,SC,BSP,Elephant,1470,6,1476,1.0167740157751524,264873,126
Maharashtra,126,Devlali  ,7 RAVINDRA PUNDLIK SALVE,MALE,35,SC,IND,Cup & Saucer,815,1,816,0.562118968070816,264873,126
Maharashtra,126,Devlali  ,8 RAVIKIRAN CHANDRAKANT GHOLAP,MALE,45,SC,IND,Television,569,2,571,0.39334550339269103,264873,126
Maharashtra,126,Devlali  ,10 VILAS SHRIPATI KHARAT,MALE,35,SC,APoI,Coat,355,1,356,0.24523817724658148,264873,126
Maharashtra,127,Igatpuri ,1 Hiraman Bhika Khoskar,MALE,55,ST,INC,Hand,86392,169,86561,51.74339018106391,259809,127
Maharashtra,127,Igatpuri ,2 Nirmala Ramesh Gavit,FEMALE,55,ST,SHS,Bow and Arrow,54907,99,55006,32.880823006892264,259809,127
Maharashtra,127,Igatpuri ,3 Luckybhau Bhika Jadhav,MALE,28,ST,VBA,Gas Cylinder,9954,21,9975,5.962735146961247,259809,127
Maharashtra,127,Igatpuri ,4 Yogesh Kiran Shevre,MALE,37,ST,MNS,Railway Engine,6544,22,6566,3.924944258140105,259809,127
Maharashtra,127,Igatpuri ,6 Shaila Shioram Zole,FEMALE,35,ST,IND,Helmet,1499,7,1506,0.9002385094058785,259809,127
Maharashtra,127,Igatpuri ,7 Shivram Dharma Khane,MALE,34,ST,BTP,Auto- Rickshaw,1455,6,1461,0.8733389523519178,259809,127
Maharashtra,127,Igatpuri ,8 Adv. Yashwant Walu Pardhi,MALE,41,ST,IND,Sewing Machine,1276,2,1278,0.7639474203324785,259809,127
Maharashtra,128,Dahanu ,1 Nikole Vinod Bhiva,MALE,43,ST,CPIM,"Hammer, Sickle and Star",72068,46,72114,43.447141540296776,272085,128
Maharashtra,128,Dahanu ,2 Dhanare Paskal Janya,MALE,47,ST,BJP,Lotus,67326,81,67407,40.61127478446328,272085,128
Maharashtra,128,Dahanu ,3 Sunil Lahanya Ebhad,MALE,35,ST,MNS,Railway Engine,6319,13,6332,3.8148944758737446,272085,128
Maharashtra,128,Dahanu ,5 Randhe  Damodar  Shirad,MALE,62,ST,IND,Key,2819,4,2823,1.700797079183762,272085,128
Maharashtra,128,Dahanu ,6 Dumada Rajesh Ravaji,MALE,26,ST,BSP,Elephant,2669,2,2671,1.60922033244769,272085,128
Maharashtra,128,Dahanu ,7 Dhi.Santosh Kisan Pagi,MALE,30,ST,APoI,Coat,2647,1,2648,1.5953633247178893,272085,128
Maharashtra,128,Dahanu ,8 Ramesh Janu Malavkar,MALE,54,ST,IND,Bat,2235,7,2242,1.350757014357065,272085,128
Maharashtra,128,Dahanu ,9 Adv. Pravin Navsha Valvi,MALE,37,ST,BTP,Auto- Rickshaw,2065,4,2069,1.246528217085088,272085,128
Maharashtra,128,Dahanu ,10 Vijay Kakdya Ghorkhana,MALE,26,ST,BMUP,Cot,1464,3,1467,0.8838361017224863,272085,128
Maharashtra,129,Vikramgad ,1 Bhusara Sunil Chandrakant,MALE,40,ST,NCP,Clock,88264,161,88425,48.36169130556057,266576,129
Maharashtra,129,Vikramgad ,2 Dr.Hemant Vishnu Savara,MALE,42,ST,BJP,Lotus,66905,121,67026,36.65807997112245,266576,129
Maharashtra,129,Vikramgad ,4 Kama Dharma Tabale,MALE,63,ST,RMPOI,Pot,4031,1,4032,2.205194677342609,266576,129
Maharashtra,129,Vikramgad ,5 Bhoir Suresh Bhau,MALE,36,ST,CPI,Ears of Corn And Sickle,3881,1,3882,2.1231561848819465,266576,129
Maharashtra,129,Vikramgad ,6 Bhalchandra Navsu Morgha,MALE,43,ST,IND,Tractor Chalata Kissan,2768,3,2771,1.5155244173899727,266576,129
Maharashtra,129,Vikramgad ,8 Santosh Ramdas Wagh,MALE,35,ST,VBA,Gas Cylinder,1747,4,1751,0.9576626686574673,266576,129
Maharashtra,129,Vikramgad ,9 Adv. Pramod Yedu Doke,MALE,29,ST,IND,Rubber Stamp,1649,10,1659,0.9073457266149278,266576,129
Maharashtra,129,Vikramgad ,10 Mohan Baraku Guhe,MALE,47,ST,BTP,Auto- Rickshaw,1479,2,1481,0.8099933822282749,266576,129
Maharashtra,129,Vikramgad ,11 Sanjay Raghunath Ghatal,MALE,38,ST,BSP,Elephant,1274,2,1276,0.6978741091987026,266576,129
Maharashtra,130,Palghar ,1 SHRINIVAS CHINTAMAN VANGA,MALE,37,ST,SHS,Bow and Arrow,67835,205,68040,52.58439470755534,274026,130
Maharashtra,130,Palghar ,2 YOGESH SHANKAR NAM,MALE,41,ST,INC,Hand,27687,48,27735,21.434864597502166,274026,130
Maharashtra,130,Palghar ,3 UMESH GOPAL GOVARI,MALE,29,ST,MNS,Railway Engine,12794,25,12819,9.907103994064547,274026,130
Maharashtra,130,Palghar ,4 VIRAJ RAMCHANDRA GADAG,MALE,30,ST,VBA,Gas Cylinder,11461,8,11469,8.863762829232101,274026,130
Maharashtra,130,Palghar ,6 JADHAV SURESH GANESH,MALE,29,ST,BSP,Elephant,2192,2,2194,1.6956226041795475,274026,130
Maharashtra,131,Boisar ,1 Rajesh Raghunath Patil,MALE,44,ST,BVA,Whistle,78671,32,78703,36.9754571251386,315434,131
Maharashtra,131,Boisar ,2 Tare Vilas Sukur,MALE,47,ST,SHS,Bow and Arrow,75898,53,75951,35.68253998083175,315434,131
Maharashtra,131,Boisar ,3 Janathe Santosh Shivram,MALE,34,ST,IND,Cup & Saucer,30932,20,30952,14.541559393381318,315434,131
Maharashtra,131,Boisar ,4 Dinkar Dattatrey Wadhan,MALE,54,ST,MNS,Railway Engine,14769,11,14780,6.943791930543289,315434,131
Maharashtra,131,Boisar ,6 Prof. Rajesingh Manga Koli,MALE,50,ST,VBA,Gas Cylinder,2874,8,2882,1.353992445455058,315434,131
Maharashtra,131,Boisar ,7 Rupesh Ramachandra Dhangada,MALE,36,ST,SanS,Auto- Rickshaw,1984,2,1986,0.9330426775412024,315434,131
Maharashtra,131,Boisar ,8 Sunil Dasharath Guhe,MALE,33,ST,BSP,Elephant,1855,2,1857,0.872437186401819,315434,131
Maharashtra,131,Boisar ,9 Shyam Anant Gawari,MALE,36,ST,BTP,Bat,1118,1,1119,0.5257173998834871,315434,131
Maharashtra,132,Nalasopara,1 KSHITIJ HITENDRA THAKUR,MALE,36,GENERAL,BVA,Whistle,149807,61,149868,55.69851711450552,519160,132
Maharashtra,132,Nalasopara,2 PRADEEP RAMESHWAR SHARMA,MALE,57,GENERAL,SHS,Bow and Arrow,106103,36,106139,39.446612405693685,519160,132
Maharashtra,132,Nalasopara,3 PRAVIN PRAKASH GAIKWAD,MALE,38,GENERAL,VBA,Gas Cylinder,3480,7,3487,1.2959452930464193,519160,132
Maharashtra,132,Nalasopara,8 SUSHANT MADHUKAR PAWAR,MALE,32,SC,IND,Cup & Saucer,660,3,663,0.2464042814137585,519160,132
Maharashtra,132,Nalasopara,9 Dr. VIJAYA DATTARAM SAMEL,FEMALE,64,GENERAL,IND,Tractor Chalata Kissan,533,1,534,0.1984613669305385,519160,132
Maharashtra,133,Vasai,1 HITENDRA VISHNU THAKUR,MALE,57,GENERAL,BVA,Whistle,102749,201,102950,54.18278466356149,304697,133
Maharashtra,133,Vasai,2 VIJAY GOVIND PATIL,MALE,71,GENERAL,SHS,Bow and Arrow,76797,158,76955,40.50156574826978,304697,133
Maharashtra,133,Vasai,3 Prafulla Narayan Thakur,MALE,44,GENERAL,MNS,Railway Engine,3531,9,3540,1.8631088655561696,304697,133
Maharashtra,133,Vasai,5 Shahid Kamal Shaikh,MALE,32,GENERAL,VBA,Gas Cylinder,1568,2,1570,0.8262940448935554,304697,133
Maharashtra,133,Vasai,6 Anton Victar DicuNA,MALE,50,GENERAL,BSP,Elephant,1286,2,1288,0.6778768979763691,304697,133
Maharashtra,134,Bhiwandi Rural (S.T.),1 Shantaram Tukaram More,MALE,49,ST,SHS,Bow and Arrow,83367,200,83567,48.356614626129826,289361,134
Maharashtra,134,Bhiwandi Rural (S.T.),2 Shubhangi Ramesh Govari,FEMALE,30,ST,MNS,Railway Engine,38994,64,39058,22.601178145289154,289361,134
Maharashtra,134,Bhiwandi Rural (S.T.),3 Madhuri Shashikant Mhatre,FEMALE,47,ST,NCP,Clock,33489,82,33571,19.42608816415337,289361,134
Maharashtra,134,Bhiwandi Rural (S.T.),4 Mhase Nitesh Jagan,MALE,25,ST,CPI,Ears of Corn And Sickle,4955,3,4958,2.8689805224113787,289361,134
Maharashtra,134,Bhiwandi Rural (S.T.),5 Swapnil Mahadeo Koli,MALE,49,ST,VBA,Gas Cylinder,4408,18,4426,2.5611350932216137,289361,134
Maharashtra,134,Bhiwandi Rural (S.T.),7 Co. Laxaman Sukary Wadu,MALE,54,ST,RMPOI,Pot,2508,1,2509,1.4518499658592474,289361,134
Maharashtra,134,Bhiwandi Rural (S.T.),8 Sitaram Arjun Dive,MALE,42,ST,IND,Cup & Saucer,1384,1,1385,0.8014396981726019,289361,134
Maharashtra,135,shahapur,1 DAULAT BHIKA DARODA,MALE,51,ST,NCP,Clock,75804,249,76053,46.959340557562285,249313,135
Maharashtra,135,shahapur,2 BARORA PANDURANG MAHADU,MALE,49,ST,SHS,Bow and Arrow,60788,161,60949,37.63329319872804,249313,135
Maharashtra,135,shahapur,3 Krushna Chintu Bhavar,MALE,39,ST,CPIM,"Hammer, Sickle and Star",10359,2,10361,6.3974560834799785,249313,135
Maharashtra,135,shahapur,4 Harishchandra (Haresh) Bango Khandavi,MALE,32,ST,VBA,Gas Cylinder,5661,10,5671,3.501589947825013,249313,135
Maharashtra,135,shahapur,6 JAGDISH GOVIND GIRA,MALE,39,ST,IND,Cup & Saucer,1815,1,1816,1.1212991263005156,249313,135
Maharashtra,135,shahapur,8 VISHNU BUDHA THOMBRE,MALE,44,ST,BTP,Auto- Rickshaw,1081,1,1082,0.6680868142385231,249313,135
Maharashtra,136,Bhiwandi West,1 Chaughule Mahesh Prabhakar,MALE,45,GENERAL,BJP,Lotus,58816,41,58857,42.38402488730142,275855,136
Maharashtra,136,Bhiwandi West,2 Khalid (Guddu),MALE,48,GENERAL,IND,Bat,43937,8,43945,31.64561519738453,275855,136
Maharashtra,136,Bhiwandi West,3 Khan Shoeb (Guddu),MALE,47,GENERAL,INC,Hand,28345,14,28359,20.42184552014172,275855,136
Maharashtra,136,Bhiwandi West,4 Nagesh Shankar Mukadam,MALE,50,GENERAL,MNS,Railway Engine,2597,3,2600,1.872308556450103,275855,136
Maharashtra,136,Bhiwandi West,5 Bonde Suhas Dhananjay,MALE,47,GENERAL,VBA,Gas Cylinder,2168,3,2171,1.5633776446358358,275855,136
Maharashtra,137,Bhiwandi East,1 Rais Kasam Shaikh,MALE,45,GENERAL,SP,Bicycle,45531,6,45537,35.22599809702099,269935,137
Maharashtra,137,Bhiwandi East,2 Rupesh Laxman Mhatre,MALE,48,GENERAL,SHS,Bow and Arrow,44081,142,44223,34.209528819302086,269935,137
Maharashtra,137,Bhiwandi East,3 Santosh Manjayya Shetty,MALE,50,GENERAL,INC,Hand,32165,33,32198,24.907365147635588,269935,137
Maharashtra,137,Bhiwandi East,4 Budhesh Laxman Jadhav,MALE,48,SC,VBA,Gas Cylinder,2053,12,2065,1.5974193748017729,269935,137
Maharashtra,137,Bhiwandi East,5 Manoj Waman Gulvi,MALE,46,GENERAL,MNS,Railway Engine,1472,20,1492,1.1541645071207,269935,137
Maharashtra,137,Bhiwandi East,7 Najir Ahamad Siddiq Ansari,MALE,56,GENERAL,BSP,Elephant,550,1,551,0.42623635618197436,269935,137
Maharashtra,137,Bhiwandi East,15 Dr. Nooruddin N. Ansari,MALE,45,GENERAL,IND,Cup & Saucer,111,1,112,0.08663969490450295,269935,137
Maharashtra,138,Kalyan West,1 VISHWANATH ATMARAM BHOIR,MALE,49,GENERAL,SHS,Bow and Arrow,65121,365,65486,34.504452289372466,452924,138
Maharashtra,138,Kalyan West,2 NARENDRA BABURAO PAWAR,MALE,50,GENERAL,IND,Whistle,43085,124,43209,22.766742188734916,452924,138
Maharashtra,138,Kalyan West,3 PRAKASH SUKHDEV BHOIR,MALE,48,GENERAL,MNS,Railway Engine,37880,195,38075,20.061647083618737,452924,138
Maharashtra,138,Kalyan West,4 KANCHAN YOGESH KULKARNI,FEMALE,31,GENERAL,INC,Hand,11619,29,11648,6.1373096580431,452924,138
Maharashtra,138,Kalyan West,6 NARESH SHANI GAIKWAD,MALE,37,GENERAL,VBA,Gas Cylinder,9628,37,9665,5.0924706254281045,452924,138
Maharashtra,138,Kalyan West,8 SAJITHA JAYAKRISHNAN NAIR,FEMALE,37,GENERAL,IND,Slate,2090,1,2091,1.1017440328784445,452924,138
Maharashtra,138,Kalyan West,9 DHUMAL SUNIL GANGARAM,MALE,43,GENERAL,IND,Hat,1600,3,1603,0.8446177353917488,452924,138
Maharashtra,138,Kalyan West,10 ASHISH VIJAY TAMBE,MALE,30,GENERAL,BSP,Elephant,1507,6,1513,0.7971969018388746,452924,138
Maharashtra,138,Kalyan West,11 DR. NEETA ASHISH PATIL,FEMALE,38,GENERAL,SBBGP,Sewing Machine,619,2,621,0.32720375151483216,452924,138
Maharashtra,138,Kalyan West,12 NILESH R. JAIN / SHAH,MALE,38,GENERAL,IND,Tube light,532,2,534,0.28136361241372043,452924,138
Maharashtra,138,Kalyan West,13 YOGESH MOTIRAM KATHORE,MALE,31,GENERAL,IND,Cup & Saucer,481,4,485,0.25554560303493334,452924,138
Maharashtra,138,Kalyan West,14 SURESH KALURAM JADHAV,MALE,54,SC,IND,Almirah,348,1,349,0.1838874545550345,452924,138
Maharashtra,138,Kalyan West,18 ADV. SWATI DHONDIRAM ZIMUR,FEMALE,39,SC,IND,Clip,143,1,144,0.07587333368459877,452924,138
Maharashtra,139,Murbad,1 Kisan Shankar Kathore,MALE,67,GENERAL,BJP,Lotus,173558,510,174068,74.75189061285488,397940,139
Maharashtra,139,Murbad,2 Pramod Vinayak Hindurao,MALE,60,GENERAL,NCP,Clock,37933,95,38028,16.330772435057824,397940,139
Maharashtra,139,Murbad,3 Deepak Pandharinath Khambekar,MALE,53,GENERAL,VBA,Gas Cylinder,8474,30,8504,3.6519640472213037,397940,139
Maharashtra,139,Murbad,5 Adv.Ratna Kishor Gaikwad,FEMALE,36,SC,BSP,Elephant,1999,4,2003,0.8601698008683292,397940,139
Maharashtra,139,Murbad,6 Pradeep Govind Rokade,MALE,49,SC,IND,Cup & Saucer,1558,3,1561,0.6703569940866011,397940,139
Maharashtra,139,Murbad,8 Mayur Vinayak Yelve,MALE,41,SC,BMUP,Cot,816,1,817,0.35085308402866944,397940,139
Maharashtra,140,Ambernath ,1 Dr. Kinikar Balaji Pralhad,MALE,47,SC,SHS,Bow and Arrow,59862,221,60083,44.86517969817576,315581,140
Maharashtra,140,Ambernath ,2 Rohit Chandrakant Salve,MALE,38,SC,INC,Hand,30738,51,30789,22.990763073200966,315581,140
Maharashtra,140,Ambernath ,3 Dhananjay Bhimrao Surve,MALE,44,SC,VBA,Gas Cylinder,16203,71,16274,12.152121804971662,315581,140
Maharashtra,140,Ambernath ,4 Sumedh Hiraman Bhawar,MALE,40,SC,MNS,Railway Engine,13604,31,13635,10.181527639841995,315581,140
Maharashtra,140,Ambernath ,6 Pravin Motiram Kharat,MALE,57,SC,NCP,Clock,3312,11,3323,2.481350667194349,315581,140
Maharashtra,140,Ambernath ,7 Dr. Dhammdeep Hemraj Ganvir,MALE,39,SC,BSP,Elephant,1305,5,1310,0.9782032422583801,315581,140
Maharashtra,140,Ambernath ,8 Kamlakar Nagorao Suryavanshi,MALE,56,SC,IND,Television,870,4,874,0.6526333081937589,315581,140
Maharashtra,140,Ambernath ,10 Rambhau Mahadev Tayade,MALE,50,SC,IND,Cup & Saucer,599,1,600,0.44803201935498327,315581,140
Maharashtra,140,Ambernath ,11 Apeksha Dalavi,FEMALE,35,SC,IND,Gas Stove,429,1,430,0.3210896138710713,315581,140
Maharashtra,140,Ambernath ,17 Rajaram Vasant Jadhav,MALE,42,SC,BVA,Whistle,213,1,214,0.15979808690327738,315581,140
Maharashtra,140,Ambernath ,18 Yatin Dattatray More,MALE,52,SC,IND,Auto- Rickshaw,185,1,186,0.13888992600004482,315581,140
Maharashtra,141,Ulhasnagar,1 Ailani Kumar Uttamchand,MALE,62,GENERAL,BJP,Lotus,43577,89,43666,39.84087736425763,233324,141
Maharashtra,141,Ulhasnagar,2 Jyoti Pappu Kalani,FEMALE,68,GENERAL,NCP,Clock,41631,31,41662,38.012426893915205,233324,141
Maharashtra,141,Ulhasnagar,3 Bhagwan Shankar Bhalerao,MALE,49,SC,IND,Pressure Cooker,8207,53,8260,7.5364275873395306,233324,141
Maharashtra,141,Ulhasnagar,4 Sajan Singh Labana,MALE,51,GENERAL,VBA,Gas Cylinder,5677,12,5689,5.19064607074753,233324,141
Maharashtra,141,Ulhasnagar,6 Adv. Rajendra Sahebrao Bhalerao,MALE,53,SC,BSP,Elephant,938,3,941,0.858568808678753,233324,141
Maharashtra,141,Ulhasnagar,7 Adv. Siddhart R. Sable,MALE,35,SC,IND,Cup & Saucer,703,2,705,0.6432423061833378,233324,141
Maharashtra,141,Ulhasnagar,8 Adv. Raj Chandwani,MALE,28,GENERAL,IND,Coat,583,1,584,0.5328418536327224,233324,141
Maharashtra,141,Ulhasnagar,11 Kajal Kanayalal Mulchandani,FEMALE,35,GENERAL,IND,Key,460,1,461,0.42061660021350167,233324,141
Maharashtra,141,Ulhasnagar,14 Dnyaneshwar Lokhande Mahaaraz,MALE,37,GENERAL,IND,BISCUIT,258,1,259,0.23631171248437513,233324,141
Maharashtra,142,Kalyan East,1 Ganpat Kalu Gaikwad,MALE,51,GENERAL,BJP,Lotus,60155,177,60332,39.938568269981864,345802,142
Maharashtra,142,Kalyan East,2 Dhananjay Baburao Bodare Alias Aaba,MALE,56,GENERAL,IND,COMPUTER,47858,217,48075,31.824681256702547,345802,142
Maharashtra,142,Kalyan East,3 Prakash Balkrushna Tare,MALE,49,GENERAL,NCP,Clock,16708,49,16757,11.092796335279555,345802,142
Maharashtra,142,Kalyan East,4 Ashwini Vinayak Thorat-Dhumal,FEMALE,30,SC,VBA,Gas Cylinder,12856,43,12899,8.53887807655135,345802,142
Maharashtra,142,Kalyan East,6 Shailesh Rammurti Tiwari,MALE,42,GENERAL,IND,Television,2011,3,2014,1.33322741655744,345802,142
Maharashtra,142,Kalyan East,7 Milind Chandrakant Belamkar,MALE,56,GENERAL,BSP,Elephant,1277,4,1281,0.8479961869960677,345802,142
Maharashtra,142,Kalyan East,8 Adv. Uday Rasal,MALE,47,SC,PHJSP,Cup & Saucer,998,4,1002,0.6633038090320531,345802,142
Maharashtra,142,Kalyan East,9 Balaji Ramdas Gaikwad,MALE,36,GENERAL,IND,Ring,873,1,874,0.5785703883173796,345802,142
Maharashtra,142,Kalyan East,10 Devendra Jagdish Singh,MALE,50,GENERAL,IND,Football,715,1,716,0.4739775721227046,345802,142
Maharashtra,142,Kalyan East,12 Soni Devram Ahire,FEMALE,34,SC,IND,Air Conditioner,528,2,530,0.35084932014669473,345802,142
Maharashtra,142,Kalyan East,16 Abhijeet Ravi Tribhuvan,MALE,25,SC,BMUP,Cot,324,3,327,0.21646741073201733,345802,142
Maharashtra,142,Kalyan East,17 Apeksha Arun Dalvi,FEMALE,35,SC,IND,Almirah,254,1,255,0.1688048615800135,345802,142
Maharashtra,143,Dombivali,1 Chavan Ravindra Dattatray,MALE,49,GENERAL,BJP,Lotus,86110,117,86227,59.33104890870558,356082,143
Maharashtra,143,Dombivali,2 Mandar Shrikant Halbe,MALE,44,GENERAL,MNS,Railway Engine,44851,65,44916,30.905788126496574,356082,143
Maharashtra,143,Dombivali,3 Radhika Milind Gupte (Ketkar),FEMALE,65,GENERAL,INC,Hand,6604,9,6613,4.550271103404619,356082,143
Maharashtra,144,Kalyan Rural,1 Pramod (Raju) Ratan Patil,MALE,45,GENERAL,MNS,Railway Engine,93818,109,93927,47.45849207231424,424976,144
Maharashtra,144,Kalyan Rural,2 Mhatre Ramesh Sukrya,MALE,66,GENERAL,SHS,Bow and Arrow,86668,105,86773,43.84379073739099,424976,144
Maharashtra,144,Kalyan Rural,3 Amol Dhanraj Kendre,MALE,33,GENERAL,VBA,Gas Cylinder,6189,10,6199,3.1321685176389744,424976,144
Maharashtra,144,Kalyan Rural,7 Roshan Harishchandra Patil,MALE,32,GENERAL,PWPI,Cart,664,1,665,0.33600452721889307,424976,144
Maharashtra,144,Kalyan Rural,8 Pandagle Suresh Ram,MALE,44,SC,BVA,Whistle,527,1,528,0.2667825419121437,424976,144
Maharashtra,144,Kalyan Rural,9 Chandrakant Vitthal Sonawane,MALE,35,SC,BMUP,Cot,457,1,458,0.2314136443101549,424976,144
Maharashtra,144,Kalyan Rural,12 Krishnakant Chandrakant Ranpise,MALE,32,SC,IND,Air Conditioner,228,1,229,0.11570682215507745,424976,144
Maharashtra,145,Mira Bhayandar,1 Geeta Bharat Jain,FEMALE,55,GENERAL,IND,Bat,79527,48,79575,37.5999357387212,437178,145
Maharashtra,145,Mira Bhayandar,2 Narendra Mehta,MALE,47,GENERAL,BJP,Lotus,63992,57,64049,30.263754748719503,437178,145
Maharashtra,145,Mira Bhayandar,3 Muzaffar Hussain,MALE,53,GENERAL,INC,Hand,55899,40,55939,26.431703490899466,437178,145
Maharashtra,145,Mira Bhayandar,4 Haresh Eknath Sutar,MALE,34,GENERAL,MNS,Railway Engine,3929,7,3936,1.8597970099604981,437178,145
Maharashtra,145,Mira Bhayandar,7 Salim Abbas Khan,MALE,63,GENERAL,VBA,Gas Cylinder,1417,4,1421,0.6714358615736453,437178,145
Maharashtra,145,Mira Bhayandar,8 Kirtawade Vidhyadhar Bhimrao,MALE,52,GENERAL,BSP,Elephant,573,3,576,0.2721654160917802,437178,145
Maharashtra,146,Ovala - Majiwada,1 PRATAP BABURAO SARNAIK,MALE,55,GENERAL,SHS,Bow and Arrow,117289,304,117593,60.718545559692046,449717,146
Maharashtra,146,Ovala - Majiwada,2 CHAVAN VIKRANT BHIMSEN,MALE,52,GENERAL,INC,Hand,33517,68,33585,17.341443390527136,449717,146
